ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Varumärke
102,simple,631555,"Wilfa bakmaskin Brödskål",1,0,visible,Artnr:631555,"Wilfa brödskål passar modell: BM-10",,,taxable,,1,,,0,0,1,,,,0,,,399,"Hem & Hushåll > Hushållsapparater > Wilfa Reservdelar > Bakmaskin, Hem & Hushåll > Hushållsapparater, Hem & Hushåll > Hushållsapparater > Wilfa Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2016/03/631555-BM-10.jpg, https://vitvarudelen.se/wp-content/uploads/2016/03/631555-BM-10.jpg",,,,,,,,,0,Wilfa
106,simple,631701,"Wilfa Filterkassett AP-5",1,0,visible,"Artikelnummer: 631708
\n","Korghjul för övre diskkorg passar : Electrolux, Husqvarna samt Elektrohelios
\n",,,taxable,,1,,,0,0,1,,,,1,,,375,"Reservdelar > Vitvaror Reservdelar > Disk, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2016/06/hjul_vrekorg.jpeg, https://vitvarudelen.se/wp-content/uploads/2016/06/hjul_vrekorg.jpeg",,,,,,,,,0,Electrolux
240,simple,7203438,"Vibrationsdämpare till värmepump",1,0,visible,"Vibrationsdämpare till värmepump V1(12/140KG)
\n","Vibrationsdämpare till värmepump V1(12/140KG)
\n",,,taxable,,1,,,0,0,1,,,,1,,,240,"Reservdelar > Luftvärmepumpar Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2016/06/vibb.jpeg, https://vitvarudelen.se/wp-content/uploads/2016/06/vibb.jpeg",,,,,,,,,0,
242,simple,431155,"Aquastopp Ventil",1,0,visible,"AQUASTOP-VENTIL SOM BSH 00263789
\nPassar Bosch och Siemens diskmaskin. Ventilen som sköter vattentillförseln
\nReservdelar","AQUASTOP-VENTIL SOM BSH 00263789
\nPassar Bosch och Siemens diskmaskin. Ventilen som sköter vattentillförseln
\nReservdelar",,,taxable,,1,,,0,0,2,,,,1,,,590,"Reservdelar > Vitvaror Reservdelar > Disk, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2016/06/aquastop2.jpeg, https://vitvarudelen.se/wp-content/uploads/2016/06/aquastop2.jpeg, https://vitvarudelen.se/wp-content/uploads/2016/06/aquastop1.jpeg",,,,,,,,,0,"Asko,Bauknecht,Bosch,Cylinda,Electrolux,Gorenje/Hisense,Hotpoint,Siemens,Smeg,Whirlpool"
244,simple,F608828,"INLOPPSSLANG MED AQUASTOP, 230V, 50 HZ, SOM BSH 00668113",1,0,visible,"Inloppsslang med aquastopp passar diskmaskiner Bosch / Siemens artnr: 00668113","Inloppsslang med aquastopp passar diskmaskiner Bosch / Siemens artnr: 00668113",,,taxable,,1,,,0,0,2,,,,0,,,990,"Reservdelar > Vitvaror Reservdelar > Disk, Reservdelar > Vitvaror Reservdelar",,,https://vitvarudelen.se/wp-content/uploads/2016/06/00668113.webp,,,,,,,,,0,"Bosch,Siemens"
247,simple,"392 03 41-00/9","Svab takfläkt SVF-8",1,0,visible,"Artikelnummer: R2E220-AA40-24
\n
\n&nbsp;
\n
\n&nbsp;","Takfläkt Svab SVF-8
\n
\nUtbytesmotor till SVAB takfläkt SVF-8
\n
\nPassar även
\nHusqvarna Reginair med omvänd infästning.
\nkan även passa Husqvarna takfläkt med artnr: 9464663-01
\nMotornr: R2E220-AA40-24
\n<h1 data-pid=""1662""></h1>",,,taxable,,1,,,0,0,5,,,,0,,,3990,"Ventilation > Motorer, Ventilation",,,"https://vitvarudelen.se/wp-content/uploads/2016/10/svab-svf-8-och-svf-9-flaktmotor2.jpg, https://vitvarudelen.se/wp-content/uploads/2016/10/svab-svf-8-och-svf-9-flaktmotor2.jpg, https://vitvarudelen.se/wp-content/uploads/2016/10/svab-svf-8-och-svf-9-flaktmotor1.jpg, https://vitvarudelen.se/wp-content/uploads/2016/10/svab-svf-8-och-svf-9-flaktmotor3.jpg",,,,,,,,,0,
249,simple,3920341-00/9,"Takfläkt Svab SVF-9 Fläktmotor",1,0,visible,"Takfläkt Svab SVF-9 Fläktmotor.
\nSvab
\n014241000
\nSvab ventilation reservdelar
\nSvab fläkt","Takfläkt Svab SVF-9 Fläktmotor.
\nSvab Ventilation
\nSvab reservdelar
\n
\nR4E280-AB37-09
\n
\nR4E280AB4910",,,taxable,,1,,,0,0,5,,,,0,,,5215,"Ventilation > Motorer, Ventilation",,,"https://vitvarudelen.se/wp-content/uploads/2016/10/svab-svf-8-och-svf-9-flaktmotor2_1.jpg, https://vitvarudelen.se/wp-content/uploads/2016/10/svab-svf-8-och-svf-9-flaktmotor2_1.jpg, https://vitvarudelen.se/wp-content/uploads/2016/10/svab-svf-8-och-svf-9-flaktmotor1_1.jpg, https://vitvarudelen.se/wp-content/uploads/2016/10/svf-9_skiss.jpg",,,,,,,,,0,
253,simple,E4302397,"Cylinda / Asko Avloppsventil Störtavloppsventil",1,0,visible,"Artnr:E4302397 samt 250806","Störtavloppsventil passar Asko Proeffesional WMC 644V, WMC 64V, WMC 844V, WMC 84V. Cylinda PT 3140, PT3840, PT 3160, FFT 2120, FFT 1200, TMC 1200, TMC 1000, TMC 900.
\n
\nPassar även flertalet andra fastighetsmaskiner på marknaden. Tex Electrolux och Podab mm.",,,taxable,,1,,,0,0,2,,,,0,,,1980,"Reservdelar > Vitvaror Reservdelar > Tvätt > Avloppspumpar, Reservdelar > Vitvaror Reservdelar > Tvätt, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2016/10/20161013_125244.jpg, https://vitvarudelen.se/wp-content/uploads/2016/10/20161013_125244.jpg, https://vitvarudelen.se/wp-content/uploads/2016/10/20161013_125223.jpg, https://vitvarudelen.se/wp-content/uploads/2016/10/20161013_125230.jpg",,,,,,,,,0,"Asko,Cylinda"
256,simple,631666,"Wilfa behållare kaffekvarn",1,0,visible,"Artikelnummer: 631666","<img class="""" src=""https://www.wilfa.se/wp-content/themes/wilfa/images/wilfa-logo.png"" alt=""site logo"" width=""51"" height=""51"" />
\n
\nWilfa kaffekvarn behållare passar modell: WSCG-2, 631666",,,taxable,,1,,,0,0,1,,,,0,,,382,"Hem & Hushåll > Hushållsapparater > Wilfa Reservdelar > Kaffekvarn, Hem & Hushåll > Hushållsapparater, Hem & Hushåll > Hushållsapparater > Wilfa Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2016/12/20161202_073122.jpg, https://vitvarudelen.se/wp-content/uploads/2016/12/20161202_073122.jpg",,,,,,,,,0,Wilfa
262,simple,631663,"Wilfa hushållsassistent Tillbehörskit KM-1500A",1,0,visible,"Innehåller visp, omrörarslev samt degkrok som passar Wilfa KM-1500A
\n","Innehåller visp, omrörarslev samt degkrok som passar Wilfa KM-1500A
\n",,,taxable,,1,,,0,0,1,,,,1,,,249,"Hem & Hushåll > Hushållsapparater, Hem & Hushåll > Hushållsapparater > Wilfa Reservdelar > Hushållsassistent, Hem & Hushåll > Hushållsapparater > Wilfa Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2016/12/omr_rare_km-1500a.jpg, https://vitvarudelen.se/wp-content/uploads/2016/12/omr_rare_km-1500a.jpg, https://vitvarudelen.se/wp-content/uploads/2016/12/visp_km-1500a.jpg, https://vitvarudelen.se/wp-content/uploads/2016/12/degkrok_km-1500a.jpg",,,,,,,,,0,Wilfa
264,simple,631656,"Wilfa Glassbehållare ICM-C15",1,0,visible,"Artnr: 631656
\n
\nSkål som passar Wilfa Glassmaskin ICM-C15","Skål som passar Wilfa Glassmaskin ICM-C15",,,taxable,,1,,,0,0,1,,,,0,,,269,"Hem & Hushåll > Hushållsapparater > Wilfa Reservdelar > Glassmaskin, Hem & Hushåll > Hushållsapparater, Hem & Hushåll > Hushållsapparater > Wilfa Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2016/12/631656_sk_l_icm-c15.jpg, https://vitvarudelen.se/wp-content/uploads/2016/12/631656_sk_l_icm-c15.jpg",,,,,,,,,0,Wilfa
272,simple,E12D94300,"Mitsubishi Fläktmotor Innerdel MSZ FD",1,0,visible,"Fäktmotor innerdel till flertalet Mitsubishi värmepumpar
\n","Fäktmotor innerdel till flertalet Mitsubishi värmepumpar
\n",,,taxable,,1,,,0,0,1,,,,1,,,2738,"Reservdelar > Luftvärmepumpar Reservdelar > Fläktmotorer, Reservdelar > Luftvärmepumpar Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2016/12/e12d94300_fl_ktmotor_mitsubishi_inne.jpg, https://vitvarudelen.se/wp-content/uploads/2016/12/e12d94300_fl_ktmotor_mitsubishi_inne.jpg, https://vitvarudelen.se/wp-content/uploads/2016/12/e12d94300_msz_fl_ktmotor.jpg",,,,,,,,,0,
278,simple,E12E24300,"Mitsubishi Fläktmotor Innerdel MSZ GE",1,0,visible,"Fläktmotor Innerdel till flertalet Mitsubishi värmepumpar
\n
\n
\n","Fläktmotor Innerdel till flertalet Mitsubishi värmepumpar
\n",,,taxable,,1,,,0,0,1,,,,1,,,2738,"Reservdelar > Luftvärmepumpar Reservdelar > Fläktmotorer, Reservdelar > Luftvärmepumpar Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2016/12/e12d94300_fl_ktmotor_mitsubishi_inne_1.jpg, https://vitvarudelen.se/wp-content/uploads/2016/12/e12d94300_fl_ktmotor_mitsubishi_inne_1.jpg, https://vitvarudelen.se/wp-content/uploads/2016/12/e12e24300_msz_fl_ktmotor.jpg",,,,,,,,,0,
288,simple,5913187,"Braun Mixerkanna Packning & Ring",1,0,visible,"Braun Mixerkanna
\nModell: MX2000 och MX2050
\nOrgnr: 64184624
\n","Braun Mixerkanna
\nModell: MX2000 och MX2050
\nOrgnr: 64184624
\n",,,taxable,,1,,,0,0,1,,,,1,,,119,"Hem & Hushåll > Hushållsapparater > Braun > Blender, Hem & Hushåll > Hushållsapparater > Braun, Reservdelar rakapparater > Braun Rakapparat, Hem & Hushåll > Hushållsapparater",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/packningsats.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/packningsats.jpg",,,,,,,,,0,Braun
289,simple,1670278,"Mixerkanna Bosch Blender Kniv 00054246",1,0,visible,"Kniv med sockel
\nBosch Blender Kpl med kniv
\nBOSCH/SIEMENS 00054246
\n","Kniv med sockel
\nBosch Blender Kpl med kniv 
\nBOSCH/SIEMENS 00054246
\n",,,taxable,,1,,,0,0,1,,,,1,,,569,"Hem & Hushåll > Hushållsapparater > Bosch > Blender, Hem & Hushåll > Hushållsapparater > Bosch, Hem & Hushåll > Hushållsapparater, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/kniv.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/kniv.jpg",,,,,,,,,0,"Bosch,Siemens"
290,simple,1589488,"Bosch o-ring Assistent",1,0,visible,"Oring som sitter på axel på assistenten passar flertalet Bosch Hushållsassistenter. Säljs i 3 pack.
\nArtnr:00153032","Oring som sitter på axel på assistenten passar flertalet Bosch Hushållsassistenter. Säljs i 3 pack.
\nArtnr:00153032",,,taxable,,1,,,0,0,1,,,,0,,,359,"Hem & Hushåll > Hushållsapparater > Bosch > Bosch Assistent, Hem & Hushåll > Hushållsapparater > Bosch, Hem & Hushåll > Hushållsapparater, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/o-ringar.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/o-ringar.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/station2-2013-10-18-9999-44_800.jpg",,,,,,,,,0,"Bosch,Siemens"
292,simple,1537718,"Packning Bosch Assistent",1,0,visible,"Packning för assistent sitter i själva bunken.
\nFärg: Vit
\nArt: 00047972","Packning för assistent sitter i själva bunken.
\nFärg: Vit
\nArt: 00047972",,,taxable,,1,,,0,0,1,,,,0,,,239,"Hem & Hushåll > Hushållsapparater > Bosch, Hem & Hushåll > Hushållsapparater > Bosch > Bosch Assistent, Hem & Hushåll > Hushållsapparater, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/55ea91d9828d5b3e71f1fd57c714c993.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/55ea91d9828d5b3e71f1fd57c714c993.jpg",,,,,,,,,0,"Bosch,Siemens"
297,simple,9.001-800.0,"Kärcher K5 Främre pumphus",1,0,visible,"Kärcher Högtryckstvätt
\nPassar K5, K4","Kärcher Högtryckstvätt
\nPassar K5, K4",,,taxable,,1,,,0,0,1,,,,0,,,1280,"Reservdelar > Högtryckstvätt Reservdelar > Kärcher Hobbymaskiner > Pumphus, Reservdelar > Högtryckstvätt Reservdelar, Reservdelar > Högtryckstvätt Reservdelar > Kärcher Hobbymaskiner",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/9001-8000-1.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/9001-8000-1.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/9001-8000_2_.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/9001-8000-2.jpg",,,,,,,,,0,Kärcher
300,simple,9.002-456.0,"Kärcher K5 Bakre pumphus",1,0,visible,"Högtryckstvätt
\nPassar mod: K5 samt vissa K4","Högtryckstvätt
\nPassar mod: K5 Samt vissa K4",,,taxable,,1,,,0,0,1,,,,0,,,890,"Reservdelar > Högtryckstvätt Reservdelar > Kärcher Hobbymaskiner > Pumphus, Reservdelar > Högtryckstvätt Reservdelar, Reservdelar > Högtryckstvätt Reservdelar > Kärcher Hobbymaskiner",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/9002-1880-1.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/9002-1880-1.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/9002-1880.jpg",,,,,,,,,0,Kärcher
303,simple,6904290,"Kärcher Dammsugarpåsar",1,0,visible,"Artikelnummer: 6.904-290.0","<img src=""https://s1.kaercher-media.com/versions/2021.6.0/fileadmin/templates/kaercher2014/images/kaercher_logo.png"" alt=""Kärcher Logo"" />
\n
\nNT27/1
\nNT27/1 Mc Advance
\n
\n6.904-290.0",,,taxable,,1,,,0,0,1,,,,0,,,395,"Hem & Hushåll > Dammsugare > Kärcher Dammsugare, Hem & Hushåll > Dammsugare",,,https://vitvarudelen.se/wp-content/uploads/2017/03/6904290.jpg,,,,,,,,,0,Kärcher
312,simple,6.904-072.0,"Kärcher Dammsugarpåsar",1,0,visible,"Artikelnummer: 6.904-072.0","<img src=""https://kaercher-infonet.com/Portals/70/images/kaercher_logo.png"" alt=""Kärcher Infonet - Sweden"" />
\n
\n2000E
\n2000TE
\n3500E
\n3501",,,taxable,,1,,,0,0,1,,,,0,,,395,"Hem & Hushåll > Dammsugare > Kärcher Dammsugare, Hem & Hushåll > Dammsugare",,,https://vitvarudelen.se/wp-content/uploads/2017/03/6904072-1.jpg,,,,,,,,,0,Kärcher
315,simple,6904208,"Kärcher Dammsugarpåsar 5 Pack",1,0,visible,"Artikelnummer: 6.904-208.0","<img src=""https://kaercher-infonet.com/Portals/70/images/kaercher_logo.png"" alt=""Kärcher Infonet - Sweden"" />
\n
\nPassar modellerna
\n
\nNT45/1Eco
\nNT45/1TE
\nNT45/1M
\nNT55/1Eco
\nNT55/1TE
\nNT55/1M
\nNT561Eco
\nNT561TE
\nNT561M
\nNT611Eco
\nNT611TE
\nNT611M
\nNT611TEA
\nNT611M A
\nNT611K/KF",,,taxable,,1,,,0,0,1,,,,0,,,348,"Hem & Hushåll > Dammsugare > Kärcher Dammsugare, Hem & Hushåll > Dammsugare",,,https://vitvarudelen.se/wp-content/uploads/2017/03/6904208-1.jpg,,,,,,,,,0,Kärcher
322,simple,26330050,"Kärcher Fönstertvätt Avskrapare gummilist",1,0,visible,"WV50
\nWV60
\nWV75
\n280mm
\nKärcher fönstertvätt 
\nKärcher reservdel 
\n
\n","WV50
\nWV60
\nWV75
\n280mm
\n
\nKärcher fönstertvätt ",,,taxable,,1,,,0,0,1,,,,0,,,149,"Hem & Hushåll > Fönstertvätt, Hem & Hushåll > Fönstertvätt > Kärcher",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/26330050.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/26330050.jpg",,,,,,,,,0,Kärcher
324,simple,26331070,"Laddare till Kärcher fönstertvätt",1,0,visible,"WV50
\nWV60
\nWV75
\n","WV50
\nWV60
\nWV75
\n
\n
\n
\n",,,taxable,,1,,,0,0,1,,,,1,,,179,"Hem & Hushåll > Fönstertvätt, Hem & Hushåll > Fönstertvätt > Kärcher",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/26331070.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/26331070.jpg",,,,,,,,,0,Kärcher
328,simple,113200,"Febertermometer Digital Termometer",1,0,visible,"34-44 c
\nNoggrannhet på +/-0.05c
\nMinne för senaste mätning.
\nLjudsignal.
\nAutomatisk avstängning.","34-44 c
\nNoggrannhet på +/-0.05c
\nMinne för senaste mätning.
\nLjudsignal.
\nAutomatisk avstängning.",,,taxable,,1,,,0,0,1,,,,1,,,139,Övrigt,,,https://vitvarudelen.se/wp-content/uploads/2017/03/113200.jpg,,,,,,,,,0,
331,simple,50288142008,"Ugnslampa E14",1,0,visible,"Energiförbrukning: 25kWh/1000h, Effekt: 25W, Genomsnittlig förväntad livslängd: 1000h, Dimmbar: Nej, Volt: 230/240V, Sockel: E14, Användning: Ugn, Mikrovåg, Tillverkare: Electrolux
\n","Energiförbrukning: 25kWh/1000h, Effekt: 25W, Genomsnittlig förväntad livslängd: 1000h, Dimmbar: Nej, Volt: 230/240V, Sockel: E14, Användning: Ugn, Mikrovåg, Tillverkare: Electrolux
\n",,,taxable,,1,,,0,0,1,,,,1,,,39,"Reservdelar > Vitvaror Reservdelar > Microvågsugn, Reservdelar > Vitvaror Reservdelar > Spis&Ugn",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/50288142008.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/50288142008.jpg",,,,,,,,,0,
334,simple,481913428051,"Ugnslampor Whirlpool Lampa till mikrougn",1,0,visible,"För ugn, mikrovågsugn Whirlpool 481913428051","För ugn, mikrovågsugn Whirlpool 481913428051",,,taxable,,1,,,0,0,1,,,,0,,,149,"Reservdelar > Vitvaror Reservdelar > Disk, Reservdelar > Vitvaror Reservdelar > Microvågsugn, Reservdelar > Vitvaror Reservdelar > Spis&Ugn, Reservdelar > Vitvaror Reservdelar > Tvätt, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/481913428051.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/481913428051.jpg",,,,,,,,,0,Whirlpool
337,simple,484000008561,"Bestickkorg Whirlpool Diskmaskin",1,0,visible,Artikelnummer:484000008561,"Bestickkorg Whirlpool Diskmaskin
\n
\nPassar de flesta modeller",,,taxable,,1,,,0,0,1,,,,0,,,249,"Reservdelar > Vitvaror Reservdelar > Disk, Reservdelar > Vitvaror Reservdelar > Tvätt, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/481231038897-2-e1583236045879.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/481231038897-2-e1583236045879.jpg",,,,,,,,,0,Whirlpool
340,simple,480112101469,"Drivrem Whirlpool",1,0,visible,"Drivrem Whirlpool 480112101469
\nRemprofil: H, Längd: 2020mm, Bredd: 10,83mm, Antal tänder: 7, Elastisk: Nej
\n","Drivrem Whirlpool 480112101469
\nRemprofil: H, Längd: 2020mm, Bredd: 10,83mm, Antal tänder: 7, Elastisk: Nej
\n",,,taxable,,1,,,0,0,1,,,,1,,,395,"Reservdelar > Vitvaror Reservdelar > Disk, Reservdelar > Vitvaror Reservdelar > Tvätt, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/480112101469.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/480112101469.jpg",,,,,,,,,0,Whirlpool
343,simple,481235818164,"Drivrem Whirlpool tumlare",1,0,visible,"Drivrem Whirlpool 481235818164
\nRemprofil: P, Längd: 1936mm, Bredd: 9,31mm, Antal tänder: 6, Elastisk: Nej","Drivrem Whirlpool torktumlare 481235818164
\nRemprofil: P, Längd: 1936mm, Bredd: 9,31mm, Antal tänder: 6, Elastisk: Nej",,,taxable,,1,,,0,0,1,,,,0,,,395,"Reservdelar > Vitvaror Reservdelar > Tork, Reservdelar > Vitvaror Reservdelar > Disk, Reservdelar > Vitvaror Reservdelar > Tvätt, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/481235818164.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/481235818164.jpg",,,,,,,,,0,Whirlpool
346,simple,268537,"Drivrem ASKO tvättmaskin",1,0,visible,"Drivrem ASKO 268537
\nSpårrem Asko tvättmaskin
\nAsko resevdelar
\n","Drivrem ASKO 268537
\nSpårrem ",,,taxable,,1,,,0,0,1,,,,1,,,395,"Reservdelar > Vitvaror Reservdelar > Tvätt, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/268537.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/268537.jpg",,,,,,,,,0,
349,simple,484000000979,"Kylskåpslampa T-Click Whirlpool",1,0,visible,"LRT139 KYLSKÅPSLAMPA TCLICK E14 LRT109
\nEffekt: 15W, Genomsnittlig förväntad livslängd: 1000h, Typ: Glödlampa, Användning: Kylskåp, Förpackning: Blister
\n","LRT139 KYLSKÅPSLAMPA TCLICK E14 LRT109
\nEffekt: 15W, Genomsnittlig förväntad livslängd: 1000h, Typ: Glödlampa, Användning: Kylskåp, Förpackning: Blister
\n",,,taxable,,1,,,0,0,1,,,,1,,,125,"Reservdelar > Vitvaror Reservdelar > Disk, Reservdelar > Vitvaror Reservdelar > Kyl&Frys, Reservdelar > Vitvaror Reservdelar > Tvätt, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/484000000979.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/484000000979.jpg",,,,,,,,,0,Whirlpool
352,simple,481227128556,"Nivåbrytare Whirlpool Diskmaskin",1,0,visible,"Nivåbrytare Whirlpool 481227128556","Nivåbrytare Whirlpool 481227128556
\n",,,taxable,,1,,,0,0,1,,,,1,,,495,"Reservdelar > Vitvaror Reservdelar > Disk, Reservdelar > Vitvaror Reservdelar > Tvätt, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/481227128556.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/481227128556.jpg",,,,,,,,,0,Whirlpool
354,simple,480140101529,"Nivåbrytare whirlpool diskmaskin",1,0,visible,"Optisk nivåbrytare Whirlpool 480140101529
\nReservdelar whirlpool diskmaskin
\nWhirlpool Reservdelar
\nSensor för avkänning av smuts
\n
\nSensor som sitter i flera modeller av diskmaskiner. Den är vanlig i många Whirlpool, Ignis och Bougnect diskmaskiner.
\n
\nDiskmaskin larmar felkod F8 E1
\nVid problem med den optiska sensor brukar diskmaskinen larma felkod F8 E1.","Optisk nivåbrytare Whirlpool 480140101529
\nReservdelar whirlpool diskmaskin
\nWhirlpool Reservdelar
\n
\nSensor för avkänning av smuts
\n
\nSensor som sitter i flera modeller av diskmaskiner. Den är vanlig i många Whirlpool, Ignis och Bougnect diskmaskiner.
\n
\nDiskmaskin larmar felkod F8 E1
\nVid problem med den optiska sensor brukar diskmaskinen larma felkod F8 E1.",,,taxable,,1,,,0,0,1,,,,0,,,395,"Reservdelar > Vitvaror Reservdelar > Disk > Nivåsensor, Reservdelar > Vitvaror Reservdelar > Disk, Reservdelar > Vitvaror Reservdelar > Tvätt, Reservdelar > Vitvaror Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/480140101529.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/480140101529.jpg",,,,,,,,,0,Whirlpool
357,simple,80175,"Allaway centraldammsugare Doslock ""Reapris""",1,0,visible,"Artnr: 80175","Suguttag infällt i vägg för allaway centraldammsugare
\n",,,taxable,,1,,,0,0,1,,,,0,,,495,"Hem & Hushåll > Centraldammsugare > Allaway > Installationsmatrial, Hem & Hushåll > Centraldammsugare > Allaway, Hem & Hushåll > Centraldammsugare",,,https://vitvarudelen.se/wp-content/uploads/2017/03/80175.jpg,,,,,,,,,0,Allaway
361,simple,3920325002,"Svab SVF-7 Fläktmotor Tak",1,0,visible,"SVAB SVF-7 Fläktmotor
\nDenna SVAB Fläktmotor passar i gamla SVAB SVF-7 takfläktar och även:
\nReservdelar svab
\nTyp 702 Fläkt
\nJ76 Fläkt
\nSVAB SVF 7 Fläkt
\nAxenda Fläkt","SVAB SVF-7 Fläktmotor
\nDenna SVAB Fläktmotor passar i gamla SVAB SVF-7 takfläktar och även:
\nReservdelar svab
\n
\nTyp 702 Fläkt
\nJ76 Fläkt
\nSVAB SVF 7 Fläkt
\nAxenda Fläkt
\n
\nSVAB SVF-7 Fläktmotor
\nDenna SVAB Fläktmotor passar i gamla SVAB SVF-7 takfläktar och även:
\nReservdelar svab
\nTyp 702 Fläkt
\nJ76 Fläkt
\nSVAB SVF 7 Fläkt
\nAxenda Fläkt",,,taxable,,1,,,0,0,5,,,,0,,,4290,"Ventilation > Motorer, Ventilation",,,"https://vitvarudelen.se/wp-content/uploads/2017/03/svab-svf-7-flaktmotor-60w.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/svab-svf-7-flaktmotor-60w.jpg, https://vitvarudelen.se/wp-content/uploads/2017/03/svab-svf-7-flaktmotor-60w_1_.jpg",,,,,,,,,0,
363,simple,631673,"Wilfa Kanna med lock WSO-1",1,0,visible,"Kaffekanna Wilfa WSO-1A 1.25 liter
\nKaffekanna med lock","Kaffekanna Wilfa WSO-1A samt WSO-1B 1.25 liter
\n
\nPassar alla modeller: Wilfa WSO",,,taxable,,1,,,0,0,1,,,,0,,,339,"Hem & Hushåll > Hushållsapparater > Wilfa Reservdelar > Kaffebryggare, Hem & Hushåll > Hushållsapparater, Hem & Hushåll > Hushållsapparater > Wilfa Reservdelar",,,"https://vitvarudelen.se/wp-content/uploads/2017/04/20170425_084928.jpg, https://vitvarudelen.se/wp-content/uploads/2017/04/20170425_084928.jpg",,,,,,,,,0,Wilfa
370,simple,2.643-909.0,"Kärcher Pistolhandtag inkl slang 12 meter",1,0,visible,"Artikelnummer: 2.643-909.0","<img class="""" src=""https://kaercher-infonet.com/Portals/70/images/kaercher_logo.png"" alt=""Kärcher Infonet - Sweden"" width=""101"" height=""27"" />
\n
\nPistolhandtag inkl 12 metersslang.
\nPassar dom gamla maskinerna K570, K580 samt kärcher Hobby Special
